Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39
MA010120220800350933,씨유영등포메인,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010700,영등포동6가,1156010700100800002,1,대지,80,2,서울특별시 영등포구 영등포동6가 80-2,115603118022,서울특별시 영등포구 영등포로,199,,1156010700100800001033473,,서울특별시 영등포구 영등포로 199,150030,07251,,,,126.903768503592,37.5203854581634
MA010120220809933812,지에스25,당산역점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600103380001,1,대지,338,1,서울특별시 영등포구 당산동6가 338-1,115603118017,서울특별시 영등포구 양평로,64,,1156011600103380011027353,한경빌딩,서울특별시 영등포구 양평로 64,150810,07222,,1,,126.899970583297,37.5351407076538
MA010120220800352665,지에스25문래엘지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012100,문래동3가,1156012100100550005,1,대지,55,5,서울특별시 영등포구 문래동3가 55-5,115603118004,서울특별시 영등포구 당산로,34,,1156012100100550005037427,,서울특별시 영등포구 당산로 34,150835,07297,,,,126.896498906663,37.5174600622482
MA010120220800750886,세븐일레븐,당산역점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600102170004,1,대지,217,4,서울특별시 영등포구 당산동6가 217-4,115603118017,서울특별시 영등포구 양평로,24,,1156011600102170004027641,동,서울특별시 영등포구 양평로 24,150809,07223,,1,,126.903740648917,37.5332607496517
MA010120220804321471,이마트24영등포메인점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100030013,1,대지,3,13,서울특별시 영등포구 영등포동3가 3-13,115604154725,서울특별시 영등포구 영등포로46길,3,1,1156010400100030013035096,,서울특별시 영등포구 영등포로46길 3-1,150030,07303,,1,,126.907967090084,37.5189021497207
MA010120220812361841,지에스25문래동국점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012100,문래동3가,1156012100100840002,1,대지,84,2,서울특별시 영등포구 문래동3가 84-2,115603005074,서울특별시 영등포구 선유로,76,,1156012100100840002024838,동국메뜨리앙,서울특별시 영등포구 선유로 76,150836,07294,,,,126.889910870187,37.5206526653894
MA010120220800397719,에스제이오일여의도주유소주,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100100001,1,대지,10,1,서울특별시 영등포구 여의도동 10-1,115603118025,서울특별시 영등포구 은행로,64,,1156011000100100001031167,,서울특별시 영등포구 은행로 64,150868,07241,,,,126.925579495789,37.5303753076161
MA010120220800397677,세븐S영등포시장역점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010600,영등포동5가,1156010600100450001,1,대지,45,1,서울특별시 영등포구 영등포동5가 45-1,115603118016,서울특별시 영등포구 양산로,202,,1156010600100450001033817,영등포동,서울특별시 영등포구 양산로 202,150030,07250,Y10,,,126.905541821907,37.5225042456156
MA010120220810315478,씨유도림,본점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800101470038,1,대지,147,38,서울특별시 영등포구 도림동 147-38,115604154314,서울특별시 영등포구 도신로25길,4,,1156011800101470038026949,,서울특별시 영등포구 도신로25길 4,150830,07369,,1,,126.902857292079,37.5077526412477
MA010120220800362842,세븐일레븐영등포역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560515,영등포본동,1156010100,영등포동,1156010100106180234,1,대지,618,234,서울특별시 영등포구 영등포동 618-234,115604154765,서울특별시 영등포구 영신로20길,4,,1156010100106180234036412,,서울특별시 영등포구 영신로20길 4,150899,07307,,1,,126.908209493825,37.5149379241112
MA010120220809781084,지에스25대림춘혜점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300107790008,1,대지,779,8,서울특별시 영등포구 대림동 779-8,115604154180,서울특별시 영등포구 대림로39길,3,,1156013300107790008002248,,서울특별시 영등포구 대림로39길 3,150816,07378,,,,126.897190018353,37.5001613813631
MA010120220808978983,지에스25도림,행복점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800101130012,1,대지,113,12,서울특별시 영등포구 도림동 113-12,115604154317,서울특별시 영등포구 도신로29길,8,1,1156011800101130012026762,,서울특별시 영등포구 도신로29길 8-1,150829,07368,,1,,126.905162606523,37.5092952322859
MA010120220813148807,코리아세븐선유비즈,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012900,양평동5가,1156012900100010001,1,대지,1,1,서울특별시 영등포구 양평동5가 1-1,115604154613,서울특별시 영등포구 양평로21길,26,,1156012900100010001019894,,서울특별시 영등포구 양평로21길 26,150105,07207,,,,126.891833960812,37.5362958257109
MA010120220810088130,시프트22,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011500,당산동5가,1156011500100160003,1,대지,16,3,서울특별시 영등포구 당산동5가 16-3,115603118004,서울특별시 영등포구 당산로,223,,1156011500100160003000001,,서울특별시 영등포구 당산로 223,150045,07213,,1,,126.901171760428,37.533727148175
MA010120220809917878,이마트24신세계,영등포점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010500,영등포동4가,1156010500104340005,1,대지,434,5,서울특별시 영등포구 영등포동4가 434-5,115603118024,서울특별시 영등포구 영중로,9,,1156010500104340005035513,관,서울특별시 영등포구 영중로 9,150985,07305,,8,,126.905571145903,37.5171883527106
MA010120220809744129,씨유강남성심,병원점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560700,대림1동,1156013300,대림동,1156013300109600004,1,대지,960,4,서울특별시 영등포구 대림동 960-4,115602005010,서울특별시 영등포구 시흥대로,671,,1156013300109600004005563,,서울특별시 영등포구 시흥대로 671,150822,07442,,1,,126.908147552849,37.4916378783724
MA010120220800913687,이마트24대림다,사랑점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300110340005,1,대지,1034,5,서울특별시 영등포구 대림동 1034-5,115604154378,서울특별시 영등포구 디지털로53가길,2,2,1156013300110340005037115,,서울특별시 영등포구 디지털로53가길 2-2,150824,07421,,,,126.900798046116,37.4912625228005
MA010120220804233164,GS25영등포,당산점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011500,당산동5가,1156011500100070054,1,대지,7,54,서울특별시 영등포구 당산동5가 7-54,115603118012,서울특별시 영등포구 선유동2로,40,,1156011500100070054027711,,서울특별시 영등포구 선유동2로 40,150045,07213,,,,126.896795091223,37.5323719034357
MA010120220800397836,코리아세븐롯데주,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012900,양평동5가,1156012900100210000,1,대지,21,,서울특별시 영등포구 양평동5가 21,115604154613,서울특별시 영등포구 양평로21길,10,,1156012900100210000000001,,서울특별시 영등포구 양평로21길 10,150964,07207,,1,,126.892794074283,37.5374229513105
MA010120220805024451,씨유여의도,kcc점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100130022,1,대지,13,22,서울특별시 영등포구 여의도동 13-22,115604154091,서울특별시 영등포구 국회대로72길,17,,1156011000100130022031692,KCC파크타운,서울특별시 영등포구 국회대로72길 17,150870,07238,,1,,126.921269900257,37.52955260209
MA010120220800398058,세븐당산역본점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600103060001,1,대지,306,1,서울특별시 영등포구 당산동6가 306-1,115603118004,서울특별시 영등포구 당산로,237,,1156011600103060001028724,그린빌,서울특별시 영등포구 당산로 237,150809,07222,,,,126.902233739056,37.5349083428158
MA010120220805314858,세븐신길미소점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200143000015,1,대지,4300,15,서울특별시 영등포구 신길동 4300-15,115603118005,서울특별시 영등포구 대방천로,222,,1156013200143000015008769,,서울특별시 영등포구 대방천로 222,150859,07434,,1,,126.915422175312,37.4983197694236
MA010120220800241627,세븐여의아일렉스점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100370000,1,대지,37,,서울특별시 영등포구 여의도동 37,115602118002,서울특별시 영등포구 의사당대로,108,,1156011000100370000031429,미성,서울특별시 영등포구 의사당대로 108,150795,07322,상가,1,,126.923993785308,37.5210128870586
MA010120220807412990,씨유영등포라이프점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010200,영등포동1가,1156010200101020000,1,대지,102,,서울특별시 영등포구 영등포동1가 102,115603118014,서울특별시 영등포구 신길로,289,,1156010200101020000035736,,서울특별시 영등포구 신길로 289,150030,07306,,1,,126.912086276714,37.5174636826514
MA010120220800449587,이마트24대림타운점,,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300110920053,1,대지,1092,53,서울특별시 영등포구 대림동 1092-53,115604154366,서울특별시 영등포구 디지털로38길,15,,1156013300110920053003824,,서울특별시 영등포구 디지털로38길 15,150827,07447,,,,126.900553662087,37.4879556203341
MA010120220807108682,세븐일레븐영등포메인점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100110000,1,대지,11,,서울특별시 영등포구 영등포동3가 11,115603000028,서울특별시 영등포구 경인로,869,1,1156010400100110001035715,,서울특별시 영등포구 경인로 869-1,150030,07304,,1,,126.909246971152,37.5175426254722
MA010120220813485988,이마트24영등포KT점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010900,영등포동8가,1156010900100350001,1,대지,35,1,서울특별시 영등포구 영등포동8가 35-1,115603118024,서울특별시 영등포구 영중로,119,,1156010900100350001031989,,서울특별시 영등포구 영중로 119,150030,07228,,,,126.905185643346,37.5268467900097
MA010120220800362142,지에스25한강성심,병원점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010800,영등포동7가,1156010800100290101,1,대지,29,101,서울특별시 영등포구 영등포동7가 29-101,115604154428,서울특별시 영등포구 버드나루로7길,12,1,1156010800100290101033062,,서울특별시 영등포구 버드나루로7길 12-1,150030,07247,,,,126.909489361745,37.5228947677453
MA010120220800368896,GS25영등포병원,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300103880001,1,대지,388,1,서울특별시 영등포구 당산동3가 388-1,115604154112,서울특별시 영등포구 당산로33길,9,,1156011300103880001030801,,서울특별시 영등포구 당산로33길 9,150804,07256,,1,,126.895648323367,37.5271721188818
MA010120220813868565,이마트24영등포미진점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010800,영등포동7가,1156010800100940050,1,대지,94,50,서울특별시 영등포구 영등포동7가 94-50,115603118010,서울특별시 영등포구 버드나루로,87,,1156010800100940050000018,미진오피스텔,서울특별시 영등포구 버드나루로 87,150030,07229,,1,,126.908727687815,37.5259665987217
MA010120220800436567,대림,2호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300107840000,1,대지,784,,서울특별시 영등포구 대림동 784,115603118027,서울특별시 영등포구 대림로,251,,1156013300107840000000499,,서울특별시 영등포구 대림로 251,150816,07377,,,,126.89602124649,37.503007535773
MA010120220809935731,지에스25문래그랜드점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012300,문래동5가,1156012300100190012,1,대지,19,12,서울특별시 영등포구 문래동5가 19-12,115604154462,서울특별시 영등포구 선유로9나길,22,,1156012300100190012022784,전일빌딩,서울특별시 영등포구 선유로9나길 22,150095,07286,,1,,126.885925134765,37.5157744575253
MA010120220806761976,이마트24쌍용시티점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800102020076,1,대지,202,76,서울특별시 영등포구 도림동 202-76,115604154359,서울특별시 영등포구 도영로7길,15,1,1156011800102020076037860,쌍용플래티넘시티2단지,서울특별시 영등포구 도영로7길 15-1,150832,07372,상가,1,,126.894700915849,37.5090160683019
MA010120220810256754,비지에프휴먼넷여의도선착장,1호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100850001,1,대지,85,1,서울특별시 영등포구 여의도동 85-1,115603118020,서울특별시 영등포구 여의동로,280,,1156011000100860001000003,여의도,서울특별시 영등포구 여의동로 280,150897,07337,,,,126.939024388301,37.5249679940267
MA010120220814118139,세븐문래하우스디점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012300,문래동5가,1156012300100100000,1,대지,10,,서울특별시 영등포구 문래동5가 10,115604154444,서울특별시 영등포구 선유로3길,10,,1156012300100100000000006,하우스디비즈,서울특별시 영등포구 선유로3길 10,150095,07285,,1,,126.886818239169,37.516099677864
MA010120220800470451,세븐대림２호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300107840002,1,대지,784,2,서울특별시 영등포구 대림동 784-2,115603118027,서울특별시 영등포구 대림로,251,,1156013300107840000000499,,서울특별시 영등포구 대림로 251,150816,07377,,,,126.89602124649,37.503007535773
MA010120220806963552,씨유,대림점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300110270045,1,대지,1027,45,서울특별시 영등포구 대림동 1027-45,115603000026,서울특별시 영등포구 디지털로,368,,1156013300110270045002496,,서울특별시 영등포구 디지털로 368,150824,07446,,1,,126.900833636616,37.4900011425929
MA010120220802272108,씨유신길대신,시장점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560515,영등포본동,1156013200,신길동,1156013200101620013,1,대지,162,13,서울특별시 영등포구 신길동 162-13,115603118006,서울특별시 영등포구 도신로,227,1,1156013200101620013016045,일부,서울특별시 영등포구 도신로 227-1,150838,07316,,1,,126.916413231062,37.5121509027045
MA010120220807482818,세븐일레븐,양평점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800101970001,1,대지,197,1,서울특별시 영등포구 양평동4가 197-1,115604154611,서울특별시 영등포구 양평로20길,5,,1156012800101970001019508,청파빌딩,서울특별시 영등포구 양평로20길 5,150867,07206,,1,,126.8955090735,37.5377857848186
MA010120220814095809,씨유영등포리드원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300105500000,1,대지,550,,서울특별시 영등포구 당산동3가 550,115603118016,서울특별시 영등포구 양산로,91,,1156011300105500000030973,,서울특별시 영등포구 양산로 91,150804,07261,,1,,126.893128612397,37.5249984515103
MA010120220800329287,GS25문래센터,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156011900,문래동1가,1156011900100390000,1,대지,39,,서울특별시 영등포구 문래동1가 39,115604154056,서울특별시 영등포구 경인로82길,3,4,1156011900100390000024698,센터플러스,서울특별시 영등포구 경인로82길 3-4,150091,07371,,,,126.896890925681,37.5120633942262
MA010120220800449837,세븐일레븐신길행촌주유소점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560650,신길3동,1156013200,신길동,1156013200102980034,1,대지,298,34,서울특별시 영등포구 신길동 298-34,115603118006,서울특별시 영등포구 도신로,130,,1156013200102980011014787,,서울특별시 영등포구 도신로 130,150847,07384,,1,,126.905977957441,37.5084939901355
MA010120220800690200,씨유여의국회,정문점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170001,1,대지,17,1,서울특별시 영등포구 여의도동 17-1,115602005008,서울특별시 영등포구 국회대로,750,,1156011000100170001031127,금산빌딩,서울특별시 영등포구 국회대로 750,150727,07236,,1,,126.916440501085,37.5282698618285
MA010120220808774693,씨유영등포대방역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560690,신길7동,1156013200,신길동,1156013200113670001,1,대지,1367,1,서울특별시 영등포구 신길동 1367-1,115604154683,서울특별시 영등포구 여의대방로61길,1,,1156013200113670001005993,일부호,서울특별시 영등포구 여의대방로61길 1,150855,07319,,1,,126.925821976136,37.5140042440941
MA010120220800094634,이마트24,대림점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300110820013,1,대지,1082,13,서울특별시 영등포구 대림동 1082-13,115603000026,서울특별시 영등포구 디지털로,343,,1156013300110820013004239,,서울특별시 영등포구 디지털로 343,150825,07420,,1,,126.898913047861,37.4887561247064
MA010120220804888470,GS25대림한신점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560700,대림1동,1156013300,대림동,1156013300108790001,1,대지,879,1,서울특별시 영등포구 대림동 879-1,115603000026,서울특별시 영등포구 디지털로,413,,1156013300108790001004354,,서울특별시 영등포구 디지털로 413,150818,07429,,1,,126.904142306102,37.4934547305061
MA010120220800350000,GS25영등포,본점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100100011,1,대지,10,11,서울특별시 영등포구 영등포동3가 10-11,115603000028,서울특별시 영등포구 경인로,849,,1156010400100100011035584,,서울특별시 영등포구 경인로 849,150030,07304,,,,126.907042126741,37.516802088176
MA010120220800425183,씨유대림,사랑점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300106630007,1,대지,663,7,서울특별시 영등포구 대림동 663-7,115604154006,서울특별시 영등포구 가마산로41길,7,,1156013300106630007000604,,서울특별시 영등포구 가마산로41길 7,150812,07381,,,,126.898250934049,37.5017300496684
MA010120220810237026,세븐양평미소점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560610,양평1동,1156012700,양평동3가,1156012700100300019,1,대지,30,19,서울특별시 영등포구 양평동3가 30-19,115604154600,서울특별시 영등포구 양산로3길,9,,1156012700100300019020819,,서울특별시 영등포구 양산로3길 9,150103,07269,,,,126.885071514386,37.5265856589936
MA010120220800909694,지에스25대림역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300108080026,1,대지,808,26,서울특별시 영등포구 대림동 808-26,115604154157,서울특별시 영등포구 대림로29길,43,,1156013300108080026001948,,서울특별시 영등포구 대림로29길 43,150817,07415,,1,,126.895412110784,37.4937716867446
MA010120220805399543,세븐일레븐여의아이비피아점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100140003,1,대지,14,3,서울특별시 영등포구 여의도동 14-3,115604154091,서울특별시 영등포구 국회대로72길,4,,1156011000100140003031680,,서울특별시 영등포구 국회대로72길 4,150871,07238,,1,,126.919922766304,37.5303355675046
MA010120220813032931,지에스25여의태흥점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170003,1,대지,17,3,서울특별시 영등포구 여의도동 17-3,115602118002,서울특별시 영등포구 의사당대로,8,,1156011000100170003031045,태흥빌딩,서울특별시 영등포구 의사당대로 8,150874,07236,,1,,126.916904782729,37.5278737487068
MA010120220809785750,GS25영등포대신,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200101560003,1,대지,156,3,서울특별시 영등포구 신길동 156-3,115603118006,서울특별시 영등포구 도신로,222,,1156013200101560003017584,,서울특별시 영등포구 도신로 222,150840,07349,,1,,126.916006638577,37.5116190218883
MA010120220810196405,지에스25신길역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010200,영등포동1가,1156010200100790001,1,대지,79,1,서울특별시 영등포구 영등포동1가 79-1,115604154043,서울특별시 영등포구 경인로114가길,4,,1156010200100790001037139,민경빌딩,서울특별시 영등포구 경인로114가길 4,150030,07308,A,,,126.913997169238,37.5181318318219
MA010120220800333191,GS25당산한강,,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600102930001,1,대지,293,1,서울특별시 영등포구 당산동6가 293-1,115604154127,서울특별시 영등포구 당산로48길,11,,1156011600102930001027391,,서울특별시 영등포구 당산로48길 11,150809,07223,,,,126.903410614977,37.534756141165
MA010120220813327244,미니스톱여의도공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100020000,1,대지,2,,서울특별시 영등포구 여의도동 2,115603118018,서울특별시 영등포구 여의공원로,68,,1156011000100020000000003,,서울특별시 영등포구 여의공원로 68,150010,07243,,,,126.92229095813,37.5268052234685
MA010120220807111796,신구멍가게24,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011700,당산동,1156011700101710019,1,대지,171,19,서울특별시 영등포구 당산동 171-19,115604154083,서울특별시 영등포구 국회대로53길,30,,1156011700101710019037098,드림시드,서울특별시 영등포구 국회대로53길 30,150040,07229,,1,,126.906699935568,37.5281724683503
MA010120220800397678,세븐S영등포구청역점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300103700000,1,대지,370,,서울특별시 영등포구 당산동3가 370,115604154591,서울특별시 영등포구 양산로19길,8,,1156011300103700000029280,,서울특별시 영등포구 양산로19길 8,150803,07260,,B4,,126.895142452282,37.5248741163584
MA010120220809997629,모빌리언트,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300111160008,1,대지,1116,8,서울특별시 영등포구 대림동 1116-8,115603116011,서울특별시 영등포구 도림천로,375,,1156013300111160008002864,명칭없음,서울특별시 영등포구 도림천로 375,150909,07416,,1,,126.896161619863,37.4914747803917
MA010120220805889529,지에스25신길중학교점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200123250000,1,대지,2325,,서울특별시 영등포구 신길동 2325,115604154658,서울특별시 영등포구 여의대방로35길,39,,1156013200123250000009671,우측전부,서울특별시 영등포구 여의대방로35길 39,150842,07392,,1,,126.91683264464,37.5011319092905
MA010120220800362918,GS25양평코업점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560610,양평1동,1156012700,양평동3가,1156012700100300015,1,대지,30,15,서울특별시 영등포구 양평동3가 30-15,115603118016,서울특별시 영등포구 양산로,7,,1156012700100300015020906,,서울특별시 영등포구 양산로 7,150103,07269,,1,,126.883940959074,37.5261070225659
MA010120220800342620,씨유문래페르마타점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012300,문래동5가,1156012300100230004,1,대지,23,4,서울특별시 영등포구 문래동5가 23-4,115603118013,서울특별시 영등포구 선유서로,15,,1156012300100230004023253,,서울특별시 영등포구 선유서로 15,150095,07284,,1,,126.883785073898,37.5172049662481
MA010120220802975150,케이프리젠트컴퍼니,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230000,1,대지,23,,서울특별시 영등포구 여의도동 23,115603118002,서울특별시 영등포구 국제금융로,10,,1156011000100230000000001,서울국제금융센터,서울특별시 영등포구 국제금융로 10,150945,07326,,2,,126.924883260731,37.5251850971787
MA0101202503A0044968,이마트24당산삼촌점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011700,당산동,1156011700101210076,1,대지,121,76,서울특별시 영등포구 당산동 121-76,115603118010,서울특별시 영등포구 버드나루로,128,,1156011700101210076000001,,서울특별시 영등포구 버드나루로 128,150040,07225,,1,,126.907863455167,37.5295879540012
MA0101202503A0026524,세븐일레븐여의도시범아파트,,G2,소매,G204,종합 소매,G20405,편의점,G46103,섬유; 의복; 신발 및 가죽제품 중개업,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100500000,1,대지,50,,서울특별시 영등포구 여의도동 50,115603118001,서울특별시 영등포구 63로,45,,1156011000100500000031272,시범아파트,서울특별시 영등포구 63로 45,150761,07344,4,1,,126.937851766413,37.5202641496011
